time;suction_mt;rc_mt_comp1;tamb;mt_comp1;mt_comp2;mt_comp3;mt_comp4;mt_pwr_tot;suction_lt;rc_lt_comp1;lt_comp1;lt_comp2;lt_comp3;lt_pwr_tot
08 08 2019 07:15:00;-16.2;22;23.6;Active;Active;Inactive;Inactive;48;-30.6;98;Active;Inactive;Inactive;26.4
08 08 2019 07:20:00;-12.9;87;23.6;Active;Inactive;Inactive;Inactive;48;-31.4;89;Active;Inactive;Inactive;26.4
08 08 2019 07:25:00;-13.7;71;23.6;Active;Active;Inactive;Inactive;36;-32.1;82;Active;Inactive;Inactive;26.4
08 08 2019 07:30:00;-13.8;61;23.6;Active;Active;Active;Inactive;60;-33;78;Active;Inactive;Inactive;21.6
08 08 2019 07:35:00;-14.6;51;23.6;Active;Active;Active;Inactive;36;-30.8;100;Active;Inactive;Inactive;24
08 08 2019 07:40:00;-14.8;44;23.6;Active;Inactive;Active;Active;60;-31.8;100;Active;Inactive;Inactive;24
08 08 2019 07:45:00;-15.2;27;23.6;Active;Inactive;Active;Active;48;-33.4;43;Active;Inactive;Active;21.6
08 08 2019 07:50:00;-11.8;100;23.6;Active;Inactive;Active;Active;48;-31.7;95;Active;Inactive;Inactive;21.6
08 08 2019 07:55:00;-13.9;77;23.6;Active;Inactive;Active;Active;48;-32.3;61;Active;Inactive;Active;21.6
08 08 2019 08:00:00;-13;77;23.6;Active;Inactive;Active;Active;48;-31.9;74;Active;Inactive;Active;21.6
08 08 2019 08:05:00;-14.9;51;23.6;Active;Inactive;Active;Active;48;-34.1;35;Active;Inactive;Active;21.6
08 08 2019 08:10:00;-12.6;95;23.6;Active;Inactive;Active;Active;60;-30.1;68;Active;Inactive;Inactive;21.6
08 08 2019 08:15:00;-15.2;55;23.6;Active;Inactive;Active;Active;48;-34.5;33;Active;Active;Inactive;21.6
08 08 2019 08:20:00;-12.6;81;23.6;Active;Inactive;Active;Inactive;60;-32;99;Active;Active;Inactive;21.6
08 08 2019 08:25:00;-15.8;33;23.7;Active;Inactive;Inactive;Active;48;-33;77;Active;Active;Inactive;21.6
08 08 2019 08:30:00;-14.5;61;23.9;Active;Inactive;Inactive;Active;48;-31.1;100;Active;Inactive;Inactive;20.4
08 08 2019 08:35:00;-11.5;100;24.1;Active;Inactive;Inactive;Active;72;-32.7;57;Active;Active;Inactive;21.6
08 08 2019 08:40:00;-13.8;42;24.3;Active;Active;Inactive;Inactive;60;-33.3;54;Active;Active;Inactive;22.8
08 08 2019 08:45:00;-12.3;92;24.5;Active;Active;Active;Inactive;60;-33.6;72;Active;Inactive;Inactive;21.6
08 08 2019 08:50:00;-14.8;62;24.6;Active;Active;Inactive;Inactive;48;-33.8;30;Active;Active;Inactive;24
08 08 2019 08:55:00;-14.4;67;24.8;Active;Active;Inactive;Inactive;48;-33.8;53;Active;Active;Inactive;19.2
08 08 2019 09:00:00;-11.6;100;24.9;Active;Inactive;Inactive;Inactive;24;-33.1;0;Inactive;Inactive;Inactive;20.4
08 08 2019 09:05:00;-11.6;100;25.1;Active;Inactive;Inactive;Inactive;48;-35.3;0;Inactive;Inactive;Inactive;22.8
08 08 2019 09:10:00;-13.1;76;25.2;Active;Active;Inactive;Inactive;36;-32.4;64;Active;Active;Inactive;21.6
08 08 2019 09:15:00;-14.2;51;25.3;Active;Active;Active;Inactive;48;-31.5;88;Active;Inactive;Inactive;21.6
08 08 2019 09:20:00;-8.5;40;25.5;Active;Active;Inactive;Inactive;60;-32.2;62;Active;Active;Inactive;21.6
08 08 2019 09:25:00;-15.5;22;25.6;Active;Active;Active;Inactive;60;-34;39;Active;Active;Inactive;21.6
08 08 2019 09:30:00;-16.6;4;25.8;Active;Active;Inactive;Active;48;-31.6;76;Active;Inactive;Inactive;18
08 08 2019 09:35:00;-10.5;56;25.9;Active;Active;Active;Active;72;-31.8;69;Active;Active;Inactive;24
08 08 2019 09:40:00;-13.4;69;26.2;Active;Inactive;Active;Active;60;-31.7;71;Active;Active;Inactive;24
08 08 2019 09:45:00;-17.6;0;26.6;Active;Inactive;Active;Active;36;-34;41;Active;Inactive;Inactive;15.6
08 08 2019 09:50:00;-12.3;88;26.6;Active;Inactive;Active;Inactive;36;-34.3;41;Active;Inactive;Inactive;22.8
08 08 2019 09:55:00;-12.7;81;26.6;Active;Inactive;Active;Active;72;-31.7;69;Active;Inactive;Active;22.8
08 08 2019 10:00:00;-15.5;30;26.6;Active;Inactive;Active;Active;60;-32;65;Active;Inactive;Active;22.8
08 08 2019 10:05:00;-13;87;26.7;Active;Inactive;Active;Active;60;-34.2;30;Active;Inactive;Active;22.8
08 08 2019 10:10:00;-14.2;52;26.9;Active;Inactive;Active;Active;60;-31.9;100;Active;Inactive;Active;24
08 08 2019 10:15:00;-12.6;92;27.3;Active;Inactive;Active;Active;60;-33.3;39;Active;Active;Active;22.8
08 08 2019 10:20:00;-13.4;66;27.5;Active;Inactive;Active;Active;60;-33.9;28;Active;Active;Active;22.8
08 08 2019 10:25:00;-12.6;89;27.6;Active;Inactive;Inactive;Active;60;-31.8;78;Active;Inactive;Active;22.8
08 08 2019 10:30:00;-14.2;54;27.8;Active;Inactive;Inactive;Active;60;-31.4;89;Active;Inactive;Active;16.8
08 08 2019 10:35:00;-13.5;67;27.8;Active;Inactive;Inactive;Active;60;-31.8;80;Active;Inactive;Active;28.8
08 08 2019 10:40:00;-15;41;27.7;Active;Active;Inactive;Active;60;-33.9;35;Active;Active;Active;19.2
08 08 2019 10:45:00;-15.4;36;27.7;Active;Active;Inactive;Inactive;48;-30.5;100;Active;Inactive;Active;24
08 08 2019 10:50:00;-10.8;64;28.1;Active;Active;Inactive;Inactive;60;-34.2;39;Active;Active;Active;22.8
08 08 2019 10:55:00;-13;78;28.3;Active;Active;Inactive;Active;48;-32.5;84;Active;Inactive;Active;22.8
08 08 2019 11:00:00;-11.4;100;28.3;Active;Active;Active;Inactive;60;-32.6;85;Active;Inactive;Active;22.8
08 08 2019 11:05:00;-17.3;6;28.5;Active;Active;Active;Active;60;-31.8;100;Active;Inactive;Active;22.8
08 08 2019 11:10:00;-12.3;88;28.6;Active;Active;Active;Inactive;60;-32.2;100;Active;Inactive;Active;25.2
08 08 2019 11:15:00;-15.2;38;28.7;Active;Active;Active;Active;72;-33.9;32;Active;Active;Active;24
08 08 2019 11:20:00;-14.1;66;28.8;Active;Active;Active;Active;60;-31.8;95;Active;Active;Inactive;24
08 08 2019 11:25:00;-12.3;95;28.9;Active;Active;Active;Inactive;60;-34.4;17;Active;Active;Active;24
08 08 2019 11:30:00;-11.6;100;28.9;Active;Active;Active;Inactive;72;-31.7;88;Active;Active;Inactive;24
08 08 2019 11:35:00;-11.8;97;29.1;Active;Active;Active;Inactive;60;-33.4;35;Active;Active;Active;26.4
08 08 2019 11:40:00;-13.7;63;29.1;Active;Inactive;Active;Inactive;48;-32.4;83;Active;Active;Inactive;22.8
08 08 2019 11:45:00;-11.8;100;29.1;Active;Inactive;Inactive;Active;48;-34.3;63;Active;Active;Inactive;22.8
08 08 2019 11:50:00;-11.9;95;29;Active;Inactive;Active;Inactive;48;-34;83;Active;Active;Inactive;15.6
08 08 2019 11:55:00;-14.4;46;29;Active;Inactive;Active;Active;48;-35.1;72;Active;Inactive;Inactive;22.8
08 08 2019 12:00:00;-9.2;65;28.8;Active;Inactive;Inactive;Active;72;-30.4;100;Active;Active;Inactive;25.2
08 08 2019 12:05:00;-14.9;34;28.8;Active;Active;Inactive;Active;72;-32.1;70;Active;Active;Inactive;25.2
08 08 2019 12:10:00;-14.2;62;28.8;Active;Inactive;Inactive;Active;72;-33.8;44;Active;Active;Inactive;25.2
08 08 2019 12:15:00;-15;42;29;Active;Active;Inactive;Active;72;-33;68;Active;Active;Inactive;22.8
08 08 2019 12:20:00;-16.5;21;29.2;Active;Active;Inactive;Active;60;-32.7;78;Active;Active;Inactive;22.8
08 08 2019 12:25:00;-11.8;100;29.3;Active;Active;Inactive;Inactive;72;-34.2;66;Active;Active;Inactive;22.8
08 08 2019 12:30:00;-14.2;53;29.5;Active;Active;Active;Inactive;48;-33.6;100;Active;Active;Inactive;22.8
08 08 2019 12:35:00;-12.6;81;29.6;Active;Active;Inactive;Inactive;60;-33;100;Active;Active;Inactive;22.8
08 08 2019 12:40:00;-14.4;49;29.7;Active;Active;Active;Inactive;72;-34.2;89;Active;Active;Inactive;21.6
08 08 2019 12:45:00;-13.9;60;29.7;Active;Active;Inactive;Inactive;48;-31.8;100;Active;Active;Inactive;22.8
08 08 2019 12:50:00;-12.3;97;29.8;Active;Active;Inactive;Inactive;72;-32.8;100;Active;Active;Inactive;22.8
08 08 2019 12:55:00;-14.4;51;29.9;Active;Active;Active;Inactive;48;-32.6;100;Active;Active;Inactive;21.6
08 08 2019 13:00:00;-12.2;97;29.9;Active;Active;Inactive;Inactive;72;-31.3;100;Active;Active;Inactive;22.8
08 08 2019 13:05:00;-16.3;20;29.9;Active;Active;Inactive;Inactive;60;-34.2;95;Active;Active;Inactive;22.8
08 08 2019 13:10:00;-12.3;87;29.9;Active;Inactive;Active;Active;72;-32.7;55;Active;Active;Active;25.2
08 08 2019 13:15:00;-15.4;42;30;Active;Inactive;Active;Active;72;-35;26;Active;Active;Active;25.2
08 08 2019 13:20:00;-12.2;92;30;Active;Active;Active;Active;60;-33.7;78;Active;Active;Active;25.2
08 08 2019 13:25:00;-14.4;51;30;Active;Inactive;Active;Active;60;-35.3;0;Active;Active;Active;21.6
08 08 2019 13:30:00;-11.8;97;30.1;Active;Inactive;Active;Active;60;-34.4;89;Active;Inactive;Active;22.8
08 08 2019 13:35:00;-15.4;34;30;Active;Inactive;Active;Active;48;-33.5;100;Active;Inactive;Active;22.8
08 08 2019 13:40:00;-13.5;71;30;Active;Inactive;Active;Active;60;-34.8;86;Active;Inactive;Active;22.8
08 08 2019 13:45:00;-15.8;24;30.1;Active;Inactive;Active;Active;48;-33.9;100;Active;Inactive;Active;22.8
08 08 2019 13:50:00;-14.6;51;30.1;Active;Inactive;Active;Active;60;-34.8;94;Active;Inactive;Active;22.8
08 08 2019 13:55:00;-11.1;100;30.1;Active;Inactive;Inactive;Active;60;-31.3;80;Active;Inactive;Active;26.4
08 08 2019 14:00:00;-12.7;81;30.1;Active;Active;Inactive;Active;60;-31.6;74;Active;Inactive;Active;21.6
08 08 2019 14:05:00;-12.4;87;29.8;Active;Inactive;Inactive;Active;72;-32.9;63;Active;Active;Active;26.4
08 08 2019 14:10:00;-16.8;5;29.5;Active;Active;Inactive;Active;48;-31.9;89;Active;Inactive;Active;28.8
08 08 2019 14:15:00;-15.2;24;29.3;Active;Inactive;Inactive;Inactive;48;-32.4;81;Active;Inactive;Active;30
08 08 2019 14:20:00;-11.5;100;29.3;Active;Active;Inactive;Inactive;60;-33;76;Active;Inactive;Active;26.4
08 08 2019 14:25:00;-15.2;38;29.2;Active;Active;Inactive;Inactive;60;-34.5;59;Active;Inactive;Active;26.4
08 08 2019 14:30:00;-13.8;73;28.9;Active;Active;Inactive;Inactive;72;-34;83;Active;Inactive;Active;27.6
08 08 2019 14:35:00;-13.3;70;28.8;Active;Active;Inactive;Inactive;60;-33.6;100;Active;Inactive;Active;25.2
08 08 2019 14:40:00;-14.1;52;28.8;Active;Active;Inactive;Inactive;48;-32.4;65;Active;Active;Inactive;22.8
08 08 2019 14:45:00;-12.2;100;28.8;Active;Active;Inactive;Inactive;60;-32.6;68;Active;Active;Inactive;22.8
08 08 2019 14:50:00;-14.1;65;28.8;Active;Active;Inactive;Inactive;48;-33.1;51;Active;Active;Active;24
08 08 2019 14:55:00;-17.6;0;29;Active;Active;Active;Inactive;72;-29.5;68;Active;Active;Inactive;24
08 08 2019 15:00:00;-12.3;87;29.2;Active;Active;Active;Active;60;-33.4;51;Active;Active;Active;25.2
08 08 2019 15:05:00;-11.2;100;29.3;Active;Active;Active;Inactive;72;-34.2;55;Active;Active;Active;25.2
08 08 2019 15:10:00;-12.9;74;29.4;Active;Inactive;Active;Active;48;-34;70;Active;Active;Active;21.6
08 08 2019 15:15:00;-15.7;32;29.7;Active;Inactive;Active;Active;72;-34.5;69;Active;Active;Inactive;22.8
08 08 2019 15:20:00;-15;40;29.9;Active;Inactive;Active;Active;48;-32;100;Active;Active;Inactive;21.6
08 08 2019 15:25:00;-13.4;68;30.1;Active;Inactive;Active;Inactive;48;-31.5;100;Active;Active;Inactive;22.8
08 08 2019 15:30:00;-13.9;63;30.1;Active;Inactive;Active;Inactive;72;-31.5;100;Active;Active;Inactive;24
08 08 2019 15:35:00;-12.3;87;30.1;Active;Inactive;Active;Active;60;-33.7;39;Active;Active;Active;22.8
08 08 2019 15:40:00;-13.4;55;30.1;Active;Inactive;Inactive;Active;72;-30.2;100;Active;Inactive;Active;25.2
08 08 2019 15:45:00;-15.4;15;30.1;Active;Inactive;Inactive;Active;72;-32.8;57;Active;Active;Active;24
08 08 2019 15:50:00;-17.3;0;30.1;Active;Inactive;Inactive;Active;60;-33.6;33;Active;Active;Active;25.2
08 08 2019 15:55:00;-12.3;88;30.1;Active;Inactive;Inactive;Active;60;-34.4;37;Active;Active;Active;22.8
08 08 2019 16:00:00;-12.3;89;30.2;Active;Inactive;Inactive;Active;72;-32.7;52;Active;Active;Active;25.2
08 08 2019 16:05:00;-14.8;41;30.2;Active;Inactive;Inactive;Active;60;-33.6;48;Active;Active;Active;25.2
08 08 2019 16:10:00;-11.5;100;30.3;Active;Inactive;Inactive;Active;72;-33.8;71;Active;Active;Active;19.2
08 08 2019 16:15:00;-13.7;58;30.3;Active;Active;Active;Inactive;72;-31;100;Active;Active;Inactive;22.8
08 08 2019 16:20:00;-12.9;81;30.5;Active;Active;Active;Inactive;72;-33.1;47;Active;Active;Active;24
08 08 2019 16:25:00;-13.7;62;30.6;Active;Active;Active;Active;60;-34.3;46;Active;Active;Active;24
08 08 2019 16:30:00;-17.4;0;30.6;Active;Active;Active;Inactive;60;-31.3;100;Active;Inactive;Active;24
08 08 2019 16:35:00;-16.2;18;30.5;Active;Active;Active;Active;72;-32.7;54;Active;Active;Active;25.2
08 08 2019 16:40:00;-14.1;62;30.3;Active;Active;Active;Inactive;60;-33.3;60;Active;Active;Active;24
08 08 2019 16:45:00;-14.5;47;30.1;Active;Active;Active;Inactive;72;-31.5;100;Active;Inactive;Active;21.6
08 08 2019 16:50:00;-13.1;77;30;Active;Active;Active;Inactive;48;-31.8;100;Active;Inactive;Active;22.8
08 08 2019 16:55:00;-12.9;75;29.9;Active;Active;Inactive;Active;60;-32.8;95;Active;Inactive;Active;22.8
08 08 2019 17:00:00;-14.8;39;29.8;Active;Active;Active;Active;60;-32.6;100;Active;Inactive;Active;21.6
08 08 2019 17:05:00;-15.4;45;29.7;Active;Active;Active;Inactive;60;-34.4;71;Active;Inactive;Active;21.6
08 08 2019 17:10:00;-14.4;63;29.3;Active;Active;Active;Inactive;60;-31.8;100;Active;Inactive;Active;22.8
08 08 2019 17:15:00;-15.2;42;29;Active;Inactive;Active;Active;60;-34.5;23;Active;Active;Active;24
08 08 2019 17:20:00;-11.9;94;29;Active;Inactive;Active;Active;60;-33.5;37;Active;Active;Active;25.2
08 08 2019 17:25:00;-13.8;62;28.9;Active;Inactive;Active;Active;48;-34.7;24;Active;Active;Active;22.8
08 08 2019 17:30:00;-15.2;33;28.8;Active;Inactive;Inactive;Active;72;-31.1;100;Active;Active;Inactive;22.8
08 08 2019 17:35:00;-13.3;76;28.5;Active;Inactive;Inactive;Active;60;-32.6;81;Active;Active;Inactive;21.6
08 08 2019 17:40:00;-13.3;70;28.1;Active;Inactive;Inactive;Active;60;-32.4;98;Active;Active;Inactive;22.8
08 08 2019 17:45:00;-15.4;39;27.8;Active;Inactive;Inactive;Active;60;-34.1;68;Active;Active;Inactive;22.8
08 08 2019 17:50:00;-14.8;53;27.7;Active;Inactive;Inactive;Active;60;-34.7;66;Active;Active;Inactive;24
08 08 2019 17:55:00;-14.5;49;27.7;Active;Active;Inactive;Inactive;60;-32.5;54;Active;Active;Active;25.2
08 08 2019 18:00:00;-13.7;62;27.8;Active;Active;Inactive;Inactive;72;-33.2;56;Active;Active;Active;25.2
08 08 2019 18:05:00;-14.4;52;27.8;Active;Active;Active;Inactive;60;-31.2;100;Active;Inactive;Active;19.2
08 08 2019 18:10:00;-11.5;100;28;Active;Active;Inactive;Inactive;60;-33.2;54;Active;Active;Active;24
08 08 2019 18:15:00;-15.8;23;28.1;Active;Active;Active;Inactive;72;-34.2;43;Active;Active;Active;25.2
08 08 2019 18:20:00;-14.1;60;28.1;Active;Active;Active;Inactive;48;-33.5;77;Active;Active;Active;26.4
08 08 2019 18:25:00;-14.2;66;28.2;Active;Active;Active;Inactive;72;-34.7;59;Active;Active;Active;22.8
08 08 2019 18:30:00;-10.8;60;28.3;Active;Active;Active;Active;48;-31.2;100;Active;Inactive;Active;24
08 08 2019 18:35:00;-13.5;61;28.3;Active;Active;Active;Inactive;60;-33.7;34;Active;Active;Active;24
08 08 2019 18:40:00;-11.6;100;28.3;Active;Active;Active;Inactive;72;-30.8;100;Active;Inactive;Active;25.2
08 08 2019 18:45:00;-15.2;34;28.4;Active;Active;Active;Active;48;-32.2;72;Active;Active;Active;24
08 08 2019 18:50:00;-11.4;100;28.4;Active;Inactive;Active;Active;72;-34.4;39;Active;Active;Active;25.2
08 08 2019 18:55:00;-17;5;28.5;Active;Inactive;Active;Active;60;-35.2;0;Active;Active;Active;26.4
08 08 2019 19:00:00;-17.9;0;28.5;Active;Inactive;Inactive;Active;48;-34.3;63;Active;Active;Inactive;18
08 08 2019 19:05:00;-14.9;38;28.5;Active;Inactive;Inactive;Inactive;60;-32.5;52;Active;Inactive;Inactive;24
08 08 2019 19:10:00;-15.8;23;28.3;Active;Inactive;Inactive;Active;24;-32.6;63;Active;Active;Inactive;24
08 08 2019 19:15:00;-13.4;69;28;Active;Inactive;Inactive;Active;60;-31.6;87;Active;Active;Inactive;24
08 08 2019 19:20:00;-14.5;53;27.7;Active;Inactive;Inactive;Active;60;-31.5;87;Active;Active;Inactive;22.8
08 08 2019 19:25:00;-12.6;81;27.4;Active;Active;Inactive;Active;60;-33.1;45;Active;Active;Active;25.2
08 08 2019 19:30:00;-13.1;74;27.3;Active;Active;Inactive;Active;60;-34.3;46;Active;Active;Active;22.8
08 08 2019 19:35:00;-17.4;0;27.1;Active;Active;Inactive;Active;48;-32.4;98;Active;Inactive;Active;22.8
08 08 2019 19:40:00;-18.4;40;26.9;Active;Inactive;Inactive;Inactive;60;-32.1;100;Active;Inactive;Active;22.8
08 08 2019 19:45:00;-14.9;39;26.7;Active;Active;Inactive;Inactive;48;-32.1;100;Active;Inactive;Active;22.8
08 08 2019 19:50:00;-14.9;54;26.5;Active;Inactive;Active;Inactive;60;-32.7;51;Active;Active;Active;22.8
08 08 2019 19:55:00;-12.9;85;26.4;Active;Inactive;Active;Inactive;48;-31.3;90;Active;Inactive;Active;22.8
08 08 2019 20:00:00;-10.9;53;26.3;Active;Inactive;Active;Inactive;60;-31.7;84;Active;Inactive;Active;22.8
08 08 2019 20:05:00;-17.9;0;26.2;Active;Inactive;Active;Inactive;48;-31.8;82;Active;Inactive;Active;22.8
08 08 2019 20:10:00;-14.6;44;26.1;Active;Active;Inactive;Inactive;48;-32.6;68;Active;Inactive;Active;22.8
08 08 2019 20:15:00;-16;29;26;Active;Active;Inactive;Inactive;48;-30.6;100;Active;Inactive;Active;25.2
08 08 2019 20:20:00;-12.2;88;26;Active;Active;Active;Inactive;60;-30.7;100;Active;Active;Inactive;18
08 08 2019 20:25:00;-15.2;40;25.9;Active;Active;Inactive;Inactive;48;-30.8;100;Active;Active;Inactive;22.8
08 08 2019 20:30:00;-14.2;53;25.8;Active;Active;Active;Inactive;48;-33.4;44;Active;Active;Inactive;22.8
08 08 2019 20:35:00;-11.2;100;25.8;Active;Active;Inactive;Inactive;48;-32.2;80;Active;Active;Inactive;22.8
08 08 2019 20:40:00;-15.8;27;25.8;Active;Active;Active;Inactive;48;-32.7;80;Active;Active;Inactive;21.6
08 08 2019 20:45:00;-15.2;38;25.7;Active;Active;Active;Inactive;60;-33.1;91;Active;Active;Inactive;24
08 08 2019 20:50:00;-15.7;28;25.6;Active;Active;Active;Inactive;48;-30.8;100;Active;Inactive;Inactive;25.2
08 08 2019 20:55:00;-11.4;100;25.5;Active;Inactive;Inactive;Active;60;-33.4;51;Active;Active;Inactive;27.6
08 08 2019 21:00:00;-9.9;41;25.5;Active;Inactive;Active;Active;84;-30.2;100;Active;Inactive;Active;28.8
08 08 2019 21:05:00;-11.9;97;25.6;Active;Inactive;Active;Active;72;-33.8;51;Active;Active;Active;31.2
08 08 2019 21:10:00;-15.2;37;25.6;Active;Inactive;Active;Active;48;-32.8;51;Active;Active;Inactive;30
08 08 2019 21:15:00;-13.5;83;25.6;Active;Inactive;Active;Active;60;-32.4;74;Active;Active;Inactive;24
08 08 2019 21:20:00;-15;57;25.6;Active;Inactive;Active;Active;48;-33.7;56;Active;Active;Inactive;26.4
08 08 2019 21:25:00;-15;66;25.5;Active;Inactive;Active;Active;60;-35.1;46;Active;Active;Inactive;26.4
08 08 2019 21:30:00;-13.3;100;25.5;Active;Inactive;Active;Active;72;-30.7;100;Active;Active;Inactive;26.4
08 08 2019 21:35:00;-11.6;100;25.5;Active;Inactive;Inactive;Active;60;-32.6;100;Active;Active;Inactive;22.8
08 08 2019 21:40:00;-15;30;25.4;Active;Active;Inactive;Inactive;60;-30.6;100;Active;Active;Inactive;24
08 08 2019 21:45:00;-10.4;61;25.3;Active;Inactive;Active;Inactive;60;-33.5;51;Active;Active;Active;25.2
08 08 2019 21:50:00;-15.8;29;25.3;Active;Active;Active;Inactive;60;-33.5;70;Active;Active;Active;25.2
08 08 2019 21:55:00;-12;99;25.3;Active;Active;Inactive;Inactive;60;-34.9;59;Active;Active;Active;25.2
08 08 2019 22:00:00;-12.9;77;25.3;Active;Active;Inactive;Inactive;60;-33.9;94;Active;Active;Active;25.2
08 08 2019 22:05:00;-10.3;41;25.3;Active;Inactive;Active;Inactive;60;-33.2;100;Active;Inactive;Active;22.8
08 08 2019 22:10:00;-14.9;52;25.2;Active;Inactive;Active;Inactive;48;-33.7;100;Active;Inactive;Active;22.8
08 08 2019 22:15:00;-15.7;30;25.2;Active;Inactive;Active;Inactive;48;-34.6;86;Active;Inactive;Active;21.6
08 08 2019 22:20:00;-14.2;51;25.2;Active;Active;Inactive;Inactive;48;-34.2;99;Active;Inactive;Active;22.8
08 08 2019 22:25:00;-12.6;81;25.2;Active;Active;Inactive;Inactive;48;-35;83;Active;Inactive;Active;26.4
08 08 2019 22:30:00;-17.3;6;25.2;Active;Active;Inactive;Inactive;36;-30.4;100;Active;Inactive;Inactive;19.2
08 08 2019 22:35:00;-10.4;100;25.2;Active;Active;Inactive;Inactive;60;-30.6;100;Active;Inactive;Inactive;25.2
08 08 2019 22:40:00;-16.8;9;25.2;Active;Active;Active;Inactive;36;-31.4;83;Active;Inactive;Inactive;25.2
08 08 2019 22:45:00;-16.2;16;25.2;Active;Active;Inactive;Active;36;-33.3;52;Active;Inactive;Active;20.4
08 08 2019 22:50:00;-12.6;82;25.2;Active;Active;Inactive;Inactive;48;-33.4;75;Active;Inactive;Active;21.6
08 08 2019 22:55:00;-12.9;82;25.2;Active;Active;Active;Inactive;36;-32;100;Active;Inactive;Active;24
08 08 2019 23:00:00;-13.1;70;25.2;Active;Inactive;Active;Inactive;48;-34;87;Active;Inactive;Active;26.4
08 08 2019 23:05:00;-11.8;97;25.2;Active;Inactive;Active;Active;36;-34.8;78;Active;Inactive;Active;25.2
08 08 2019 23:10:00;-15.2;38;25.1;Active;Inactive;Inactive;Active;48;-33.8;29;Active;Inactive;Active;24
08 08 2019 23:15:00;-13.8;60;25.1;Active;Active;Inactive;Active;48;-32;80;Active;Inactive;Active;25.2
08 08 2019 23:20:00;-16.6;20;25;Active;Active;Inactive;Active;48;-34;55;Active;Inactive;Active;24
08 08 2019 23:25:00;-15;49;25;Active;Active;Inactive;Active;36;-33.4;36;Active;Inactive;Active;21.6
08 08 2019 23:30:00;-15.4;33;24.9;Active;Inactive;Inactive;Active;48;-30.9;96;Active;Inactive;Inactive;20.4
08 08 2019 23:35:00;-14.9;51;24.8;Active;Inactive;Inactive;Active;48;-32.2;65;Active;Inactive;Active;22.8
08 08 2019 23:40:00;-14.1;70;24.7;Active;Inactive;Inactive;Active;48;-32.4;70;Active;Inactive;Active;21.6
08 08 2019 23:45:00;-13;75;24.7;Active;Inactive;Inactive;Active;36;-33.2;58;Active;Inactive;Active;21.6
08 08 2019 23:50:00;-13.4;74;24.6;Active;Inactive;Inactive;Active;36;-32.6;94;Active;Inactive;Inactive;21.6
08 08 2019 23:55:00;-15.7;28;24.6;Active;Inactive;Inactive;Active;36;-32.5;64;Active;Inactive;Inactive;19.2
09 08 2019 00:00:00;-13.5;78;24.6;Active;Inactive;Inactive;Active;48;-30.8;95;Active;Active;Inactive;21.6
09 08 2019 00:05:00;-13.8;63;24.6;Active;Inactive;Inactive;Active;48;-32.9;45;Active;Active;Inactive;21.6
09 08 2019 00:10:00;-14.8;46;24.5;Active;Inactive;Inactive;Active;36;-34.6;17;Active;Active;Inactive;22.8
09 08 2019 00:15:00;-14.1;60;24.5;Active;Inactive;Inactive;Inactive;36;-33.4;67;Active;Active;Inactive;20.4
09 08 2019 00:20:00;-16.5;13;24.5;Active;Active;Inactive;Inactive;36;-32.6;89;Active;Inactive;Inactive;20.4
09 08 2019 00:25:00;-14.5;57;24.5;Active;Inactive;Inactive;Inactive;48;-31.4;100;Active;Inactive;Inactive;21.6
09 08 2019 00:30:00;-15.8;25;24.4;Active;Active;Active;Inactive;36;-33.1;51;Active;Active;Inactive;18
09 08 2019 00:35:00;-13.1;72;24.3;Active;Active;Active;Inactive;48;-34.5;48;Active;Active;Inactive;21.6
