CNT-Porto Mós CNT-Porto Mós 08291846.csv,,CNT-Porto Mós,1566462281,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 19:24:00  28/08/2019,5.33,79.17,70.83,7,70.23,40,27.28,-7.39,-28.61,2,83,66,31.33,2.67,68.56,-29.00,32.56,37,10.94,12.72,27.94,40,24.61,9,0.00,1,77.94,65.78,73.56,1,65.00,27.28,0.00,27.00,1,23,26,4106,4105,13.61,103901,0,52613,27914,26,0,-8.00,38,4105,1,0,0,0,0,35.08,2.17,2.39,65.00,0,41,-8.00,29,13.44,6.06,79.17,70.80,-7.33,1,35.52,27.00,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.59,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,21.61,0.00,23.89,35.90,2.22,10.00,20.00,1,13.11,2.89,1.40,12,12.00,2.89,56.00,15.89,36.70,1,0.00,20.00,2,6.90,30.20,20.80,-5.50,9.30,4.50,21.10,232.70,233.40,234.20,40.40,21.20,31.30
 19:26:00  28/08/2019,5.33,78.89,70.54,7,71.05,38,26.61,-7.39,-28.61,2,83,66,30.94,2.33,68.56,-29.00,32.56,36,10.17,11.83,27.94,38,24.61,9,0.00,1,77.06,65.78,71.06,1,65.00,26.61,0.00,26.72,1,23,23,4106,4105,13.61,103902,0,52614,27915,23,0,-8.00,36,4105,1,0,0,0,0,34.84,1.67,2.39,65.00,0,43,-8.00,29,14.44,7.28,78.67,71.56,-7.33,1,35.52,27.07,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.59,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,21.89,0.00,23.89,35.90,1.72,10.00,20.00,1,11.61,3.72,1.40,12,13.11,2.50,54.00,14.22,36.70,1,0.00,20.00,2,6.90,30.20,20.80,-5.50,9.30,4.50,21.10,232.70,233.40,234.20,40.40,21.20,31.30
 19:28:00  28/08/2019,5.33,79.17,70.28,7,71.19,38,26.61,-6.83,-28.61,2,83,66,30.94,2.33,68.94,-29.00,32.56,34,10.17,11.83,27.94,38,24.61,9,0.00,1,76.22,65.78,67.33,1,65.00,26.61,0.00,26.72,1,23,23,4106,4105,13.67,103902,0,52614,27915,23,0,-8.00,34,4105,1,0,0,0,0,34.95,1.67,2.39,65.00,0,48,-8.00,29,15.78,9.06,79.00,71.65,-6.83,1,35.52,27.45,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.59,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,3,1,3,1,0,20.00,0,0,0.00,15.89,21.61,0.00,23.61,35.90,1.72,10.00,20.00,1,12.61,5.00,2.50,12,13.61,2.50,52.10,15.28,36.70,1,0.00,20.00,2,6.90,30.20,20.80,-5.50,9.30,4.50,21.10,232.70,233.40,234.20,40.40,21.20,31.30
 19:30:00  28/08/2019,5.33,80.67,70.04,7,71.35,35,26.17,-9.11,-28.28,2,83,66,30.67,2.33,68.94,-29.00,32.56,35,9.56,12.22,27.94,35,24.28,9,0.00,1,75.00,65.78,65.28,1,65.00,26.22,0.00,26.72,1,23,26,4106,4105,13.80,103902,0,52614,27915,26,0,-8.00,35,4106,1,0,0,0,0,35.71,2.56,2.39,65.00,0,41,-8.00,50,18.00,9.06,80.06,72.27,-9.11,1,35.52,25.64,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.00,0.00,23.61,36.40,2.61,10.00,20.00,1,13.00,5.78,2.50,12,13.89,3.11,49.00,16.22,36.70,1,0.00,20.00,2,6.90,30.20,20.80,-5.50,9.30,4.50,21.10,232.70,233.40,234.20,40.40,21.20,31.30
 19:32:00  28/08/2019,5.33,80.67,70.04,7,71.35,35,26.17,-9.11,-28.28,2,83,66,30.67,2.33,68.94,-29.00,32.56,35,9.56,12.22,27.94,35,24.28,9,0.00,1,75.00,65.78,65.28,1,65.00,26.22,0.00,26.72,1,23,26,4106,4105,13.80,103902,0,52614,27915,26,0,-8.00,35,4106,1,0,0,0,0,35.71,2.56,2.39,65.00,0,41,-8.00,50,18.00,9.06,80.06,72.27,-9.11,1,35.52,25.64,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.00,0.00,23.61,36.40,2.61,10.00,20.00,1,13.00,5.78,2.90,12,13.89,3.11,49.00,16.22,36.70,1,0.00,20.00,2,4.10,30.20,17.60,-5.50,8.30,5.00,21.10,232.70,234.30,234.20,37.00,22.30,19.50
 19:34:00  28/08/2019,5.33,83.00,69.86,7,70.95,48,27.44,-10.06,-28.67,2,83,66,31.17,2.33,66.17,-29.00,32.56,32,11.89,13.61,27.94,48,24.28,9,0.00,1,74.39,65.78,71.33,1,65.00,27.50,0.00,26.44,1,23,23,4106,4105,13.62,103903,0,52615,27916,23,0,-8.00,32,4106,1,0,0,0,0,34.92,1.72,2.39,65.00,0,31,-8.00,50,18.28,8.22,82.67,71.59,-10.00,1,35.52,24.95,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.72,0.00,23.61,35.60,1.78,10.00,20.00,1,15.22,5.11,2.90,12,13.89,2.61,54.10,17.89,36.70,1,0.00,20.00,2,4.10,30.20,17.60,-5.50,8.30,5.00,21.10,232.70,234.30,234.20,37.00,22.30,19.50
 19:36:00  28/08/2019,5.33,80.33,69.65,7,70.31,40,26.22,-6.67,-28.67,2,83,66,30.89,2.33,66.17,-29.00,32.56,33,10.28,12.50,27.94,40,24.28,9,0.00,1,74.39,65.78,79.50,1,65.00,26.17,0.00,26.44,1,23,23,4106,4105,13.62,103903,0,52615,27916,23,0,-8.00,33,4106,1,0,0,0,0,35.40,2.28,2.39,65.00,0,40,-8.00,29,15.22,8.22,80.89,70.74,-6.72,1,35.52,27.58,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.22,0.00,23.61,36.10,2.28,10.00,20.00,1,12.22,5.11,2.90,12,13.50,3.00,51.50,15.28,36.70,1,0.00,20.00,2,4.10,30.20,17.60,-5.50,8.30,5.00,21.10,232.70,234.30,234.20,37.00,22.30,19.50
 19:38:00  28/08/2019,5.33,78.67,69.41,7,70.90,40,26.22,-6.17,-28.67,2,83,66,31.22,2.61,68.50,-29.00,32.56,32,9.83,12.17,27.94,40,23.94,9,0.00,1,73.22,65.78,78.78,1,65.00,26.17,0.00,26.44,1,23,23,4106,4105,13.62,103903,0,52615,27916,23,0,-8.00,32,4106,1,0,0,0,0,35.52,2.28,2.39,65.00,0,49,-8.00,29,13.39,7.11,78.61,71.35,-6.22,1,35.52,27.95,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.22,0.00,23.61,36.10,2.28,10.00,20.00,1,13.22,5.11,2.90,12,13.11,3.00,51.50,16.39,36.70,1,0.00,20.00,2,4.10,30.20,17.60,-5.50,8.30,5.00,21.10,232.70,234.30,234.20,37.00,22.30,19.50
 19:40:00  28/08/2019,5.33,85.50,69.18,7,75.25,34,25.33,-10.56,-28.67,2,83,66,31.22,2.61,67.44,-29.00,32.56,33,9.50,12.17,27.94,34,23.94,9,0.00,1,71.89,65.78,80.72,1,65.00,25.50,0.00,26.11,1,65,65,4107,4106,13.50,103909,0,52618,27918,65,0,-8.00,33,4106,1,0,0,0,0,35.78,2.61,2.39,65.00,0,29,-8.00,50,13.89,3.33,84.28,75.94,-10.44,1,35.52,24.59,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.61,0.00,23.61,36.10,2.72,10.00,20.00,1,12.72,5.78,2.90,12,13.78,3.28,46.30,16.11,36.70,1,0.00,20.00,2,4.10,30.20,17.60,-5.50,8.30,5.00,21.10,232.70,234.30,234.20,37.00,22.30,19.50
 19:42:00  28/08/2019,5.33,80.44,69.09,7,69.84,38,26.33,-7.33,-28.67,2,83,66,31.67,2.61,66.72,-29.00,32.56,33,10.67,13.06,27.94,38,23.94,9,0.00,1,70.39,65.78,81.89,1,65.00,26.22,0.00,26.11,1,57,58,4107,4106,13.50,103910,0,52619,27918,58,0,-8.00,33,4106,1,0,0,0,0,35.50,2.61,2.39,65.00,0,37,-8.00,29,12.78,5.39,81.61,70.33,-7.39,1,35.52,27.03,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.00,0.00,23.61,36.10,2.39,10.00,20.00,1,14.72,5.50,2.90,12,13.78,2.89,48.80,17.72,36.70,1,0.00,20.00,2,9.10,30.20,25.90,-5.50,9.80,6.90,19.60,233.40,233.80,234.20,43.20,30.00,39.90
 19:44:00  28/08/2019,5.33,80.44,69.09,7,69.84,38,26.33,-7.33,-28.67,2,83,66,31.67,2.61,66.72,-29.00,32.56,33,10.67,13.06,27.94,38,23.94,9,0.00,1,70.39,65.78,81.89,1,65.00,26.22,0.00,26.11,1,57,58,4107,4106,13.50,103910,0,52619,27918,58,0,-8.00,33,4106,1,0,0,0,0,35.50,2.61,2.39,65.00,0,37,-8.00,29,12.78,5.39,81.61,70.33,-7.39,1,35.52,27.03,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.63,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.00,0.00,23.61,36.10,2.39,10.00,20.00,1,14.72,5.50,2.90,12,13.78,2.89,48.80,17.72,36.70,1,0.00,20.00,2,9.10,30.20,25.90,-5.50,9.80,6.90,19.60,233.40,233.80,234.20,43.20,30.00,39.90
 19:46:00  28/08/2019,5.33,77.22,68.93,7,68.26,40,26.33,-6.11,-28.67,2,83,66,31.39,2.61,68.33,-29.00,32.56,33,10.67,13.06,27.94,40,23.94,9,0.00,1,68.61,65.78,79.89,1,65.00,26.22,0.00,26.11,1,52,55,4107,4106,13.61,103911,0,52619,27918,55,0,-8.00,33,4106,1,0,0,0,0,35.60,2.61,2.39,65.00,0,46,-8.00,29,10.83,4.67,77.67,68.75,-6.17,1,35.52,28.00,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,21.00,0.00,23.61,36.10,2.39,10.00,20.00,1,14.72,4.28,2.10,12,12.61,3.22,54.10,18.22,36.70,1,0.00,20.00,2,9.10,30.20,25.90,-5.50,9.80,6.90,19.60,233.40,233.80,234.20,43.20,30.00,39.90
 19:48:00  28/08/2019,5.33,79.72,68.69,7,72.27,40,25.89,-9.44,-28.67,2,83,66,31.39,2.61,68.33,-29.00,32.56,33,10.39,13.06,27.94,40,23.67,9,0.00,1,67.39,65.78,78.44,1,65.00,26.22,0.00,26.11,1,56,55,4107,4106,13.56,103912,0,52619,27918,55,0,-8.00,33,4106,1,0,0,0,0,35.60,2.61,2.39,65.00,0,38,-8.00,50,11.67,2.28,78.50,73.00,-9.33,1,35.52,25.40,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.61,36.10,2.39,10.00,20.00,1,11.22,4.28,2.10,12,13.11,3.22,50.10,14.50,36.70,1,0.00,20.00,2,9.10,30.20,25.90,-5.50,9.80,6.90,19.60,233.40,233.80,234.20,43.20,30.00,39.90
 19:50:00  28/08/2019,5.33,82.89,68.49,7,70.25,34,25.33,-7.89,-28.67,2,83,66,31.39,2.61,66.00,-29.00,32.56,33,10.39,13.06,27.94,34,23.67,9,0.00,1,66.61,65.78,79.50,1,65.00,25.28,0.00,25.78,1,61,61,4107,4106,13.49,103913,0,52620,27918,61,0,-8.00,33,4106,1,0,0,0,0,35.60,2.61,2.39,65.00,0,34,-8.00,29,12.61,4.61,82.78,70.75,-8.33,1,35.52,26.59,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.39,10.00,20.00,1,12.78,5.00,2.10,12,13.72,3.22,48.20,16.00,36.70,1,0.00,20.00,2,9.10,30.20,25.90,-5.50,9.80,6.90,19.60,233.40,233.80,234.20,43.20,30.00,39.90
 19:52:00  28/08/2019,5.33,77.50,68.29,7,67.50,43,26.33,-6.83,-28.67,2,83,66,31.39,2.61,67.33,-29.00,32.56,32,11.17,13.39,27.94,43,23.67,9,0.00,1,66.61,65.50,79.50,1,65.00,26.28,0.00,25.78,1,57,58,4107,4106,13.59,103913,0,52620,27918,58,0,-8.00,32,4106,1,0,0,0,0,35.34,2.17,2.39,65.00,0,40,-8.00,29,15.00,8.28,78.11,68.00,-6.83,1,35.52,27.45,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.39,10.00,20.00,1,15.39,4.72,2.10,12,13.72,2.78,52.00,18.39,36.70,1,0.00,20.00,2,6.20,30.20,18.10,-5.50,7.60,4.20,25.60,233.40,234.40,234.80,34.00,19.20,27.60
 19:54:00  28/08/2019,5.33,77.50,68.29,7,67.50,43,26.33,-6.83,-28.67,2,83,66,31.39,2.61,67.33,-29.00,32.56,32,11.17,13.39,27.94,43,23.67,9,0.00,1,66.61,65.50,79.50,1,65.00,26.28,0.00,25.78,1,57,58,4107,4106,13.59,103913,0,52620,27918,58,0,-8.00,32,4106,1,0,0,0,0,35.34,2.17,2.39,65.00,0,40,-8.00,29,15.00,8.28,78.11,68.00,-6.83,1,35.52,27.45,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.39,10.00,20.00,1,15.39,4.72,2.10,12,13.72,2.78,52.00,18.39,36.70,1,0.00,20.00,2,6.20,30.20,18.10,-5.50,7.60,4.20,25.60,233.40,234.40,234.80,34.00,19.20,27.60
 19:56:00  28/08/2019,5.33,75.28,68.10,7,65.73,43,25.83,-6.44,-28.67,2,83,66,31.39,2.61,68.78,-29.00,32.56,33,10.39,13.06,27.94,43,23.33,9,0.00,1,69.00,65.50,78.06,1,65.00,25.83,0.00,25.78,1,39,42,4107,4106,13.69,103916,0,52621,27919,42,0,-8.00,33,4106,1,0,0,0,0,35.79,2.61,2.39,65.00,0,46,-8.00,29,15.56,9.11,75.33,66.40,-6.50,1,35.52,27.73,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.72,10.00,20.00,1,14.11,3.72,2.10,12,12.50,3.28,54.60,17.50,36.70,1,0.00,20.00,2,6.20,30.20,18.10,-5.50,7.60,4.20,25.60,233.40,234.40,234.80,34.00,19.20,27.60
 19:58:00  28/08/2019,5.33,76.78,67.89,7,67.39,53,26.33,-9.06,-28.67,2,83,66,31.39,2.61,68.78,-29.00,32.56,33,11.11,13.50,27.94,53,23.33,9,0.00,1,71.72,65.50,75.72,1,65.00,26.39,0.00,25.50,1,34,35,4107,4106,13.54,103917,0,52622,27919,35,0,-8.00,33,4106,1,0,0,0,0,35.54,2.61,2.39,65.00,0,41,-8.00,50,16.50,7.39,75.67,68.27,-9.00,1,35.52,25.69,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.72,10.00,20.00,1,12.61,3.39,2.10,12,12.00,3.28,56.50,15.89,36.70,1,0.00,20.00,2,6.20,30.20,18.10,-5.50,7.60,4.20,25.60,233.40,234.40,234.80,34.00,19.20,27.60
 20:00:00  28/08/2019,5.33,79.22,67.73,7,67.89,52,25.78,-9.72,-28.67,2,83,66,31.39,2.61,66.33,-29.00,32.56,32,11.11,13.50,27.94,52,23.33,9,0.00,1,74.83,65.50,72.61,1,65.00,25.78,0.00,25.50,1,33,32,4107,4106,13.54,103917,0,52622,27919,32,0,-8.00,32,4106,1,0,0,0,0,35.27,2.11,2.39,65.00,0,30,-8.00,50,16.94,7.39,78.83,68.65,-9.78,1,35.52,25.19,-1.89,0.30,0.10,0.40,444,0.40,0.10,0.10,0.30,0.00,0.30,0.00,1882,156,0.00,0.10,98,14457,0.00,0.40,1.00,1.00,0,-2.11,31.66,0.00,9637,134,0.20,134,3698,14487,164,98,0,4838,156,0.20,0.00,1645,67,0.30,437,0.00,164,67,8588,0,2,1,2,1,0,20.00,0,0,0.00,15.89,20.72,0.00,23.28,36.10,2.22,10.00,20.00,1,11.78,4.22,2.10,12,13.11,2.89,54.50,14.78,36.70,1,0.00,20.00,2,6.20,30.20,18.10,-5.50,7.60,4.20,25.60,233.40,234.40,234.80,34.00,19.20,27.60
