Digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sample Rate,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min,2 min
 09:54:00  18/08/2019,5.33,61.78,65.00,1,65.31,61,24.50,-9.11,-28.00,2,49,50,31.78,3.61,62.56,-29.00,32.56,34,10.00,13.17,33.06,61,22.17,9,0.00,0,49.78,66.44,45.11,1,65.00,24.33,40.30,24.00,4,0,0,3837,3836,13.74,98852,0,50011,26570,0,0,-8.00,34,3836,1,0,0,0,0,36.14,3.11,2.39,65.00,0,37,-8.00,50,11.44,2.44,75.17,66.50,-9.06,1,35.52,25.66,-1.89,0,2,1,2,1,0,18.39,10.00,36.21,0,21.39,2.89,0,10.00,21.11,0,18.39,0,36.11,2.78,20.00,0,0,0.00,25.00,18.89,0.00,22.11,36.90,3.11,10.00,20.00,1,12.72,6.28,3.10,12,12.78,3.50,49.70,16.39,37.30,1,0.00,20.00,2,4.40,30.20,16.60,-5.30,8.00,4.40,20.40,230.40,231.40,231.60,35.10,20.40,20.40
 09:56:00  18/08/2019,5.33,62.06,65.08,1,63.54,68,24.83,-7.61,-30.28,2,41,50,33.61,3.28,64.89,-29.00,32.56,31,11.33,13.17,33.06,68,22.17,9,0.00,0,49.33,66.44,45.11,1,65.00,24.83,27.60,24.00,4,0,0,3837,3836,12.77,98852,0,50011,26570,0,0,-8.00,31,3836,1,0,0,0,0,35.10,2.00,2.39,65.00,0,35,-8.00,29,11.72,4.28,74.39,64.12,-7.72,1,35.52,26.82,-1.89,0,2,1,2,1,0,19.39,10.00,35.12,0,21.39,1.78,0,10.00,21.11,0,19.50,0,35.12,1.78,20.00,0,0,0.00,25.00,19.78,0.00,22.11,35.80,2.00,10.00,20.00,1,14.61,6.28,3.10,12,12.78,2.72,57.20,17.39,36.50,1,0.00,20.00,2,4.40,30.20,16.60,-5.30,8.00,4.40,20.40,230.40,231.40,231.60,35.10,20.40,20.40
 09:58:00  18/08/2019,5.33,62.06,65.08,1,63.54,68,24.83,-7.61,-30.28,2,41,50,33.61,3.28,64.89,-29.00,32.56,31,11.33,13.17,33.06,68,22.17,9,0.00,0,49.33,66.44,45.11,1,65.00,24.83,27.60,24.00,4,0,0,3837,3836,12.77,98852,0,50011,26570,0,0,-8.00,31,3836,1,0,0,0,0,35.10,2.00,2.39,65.00,0,35,-8.00,29,11.72,4.28,74.39,64.12,-7.72,1,35.52,26.82,-1.89,0,2,1,2,1,0,19.39,10.00,35.12,0,21.39,1.78,0,10.00,21.11,0,19.50,0,35.12,1.78,20.00,0,0,0.00,25.00,19.78,0.00,22.11,35.80,2.00,10.00,20.00,1,14.61,6.28,3.10,12,12.78,2.72,57.20,17.39,36.50,1,0.00,20.00,2,4.40,30.20,16.60,-5.30,8.00,4.40,20.40,230.40,231.40,231.60,35.10,20.40,20.40
 10:00:00  18/08/2019,5.33,60.83,65.14,1,64.55,69,24.56,-7.61,-29.44,2,42,50,32.28,2.83,69.28,-29.00,32.56,31,9.83,11.22,33.06,69,22.17,9,0.00,0,49.00,66.44,44.78,1,65.00,24.56,23.40,24.00,4,0,0,3837,3836,13.20,98852,0,50011,26570,0,0,-8.00,27,3836,1,0,0,0,0,34.64,1.50,2.39,65.00,0,37,-8.00,29,13.56,6.06,71.72,65.05,-7.72,1,35.52,26.89,-1.89,0,2,1,2,1,0,19.78,10.00,34.73,0,21.39,1.39,0,10.00,21.11,0,20.00,0,34.63,1.28,20.00,0,0,0.00,25.00,20.22,0.00,22.11,35.80,1.61,10.00,20.00,1,12.89,6.61,3.10,12,12.78,2.39,58.50,15.39,36.50,1,0.00,20.00,2,4.40,30.20,16.60,-5.30,8.00,4.40,20.40,230.40,231.40,231.60,35.10,20.40,20.40
 10:02:00  18/08/2019,5.33,60.06,65.20,1,65.65,64,23.83,-7.17,-28.67,2,45,50,31.11,2.44,70.78,-29.00,32.56,31,9.00,10.17,33.06,64,22.17,9,0.00,0,48.72,66.44,44.39,1,65.00,23.83,27.30,24.00,4,0,0,3837,3836,13.61,98852,0,50011,26570,0,0,-8.00,23,3836,1,0,0,0,0,34.37,1.17,2.39,65.00,0,40,-8.00,29,13.83,6.72,71.72,66.13,-7.17,1,35.52,27.18,-1.89,0,2,1,2,1,0,20.11,10.00,34.44,0,21.39,1.11,0,10.00,21.11,0,20.28,0,34.44,1.00,20.00,0,0,0.00,25.00,20.50,0.00,22.11,35.10,1.28,10.00,20.00,1,12.61,8.00,4.00,12,14.72,2.00,53.50,14.72,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,20.40,231.70,232.50,232.30,35.10,22.10,21.60
 10:04:00  18/08/2019,5.33,59.11,65.29,1,65.54,61,23.83,-6.61,-29.17,2,43,50,31.11,2.17,71.17,-29.00,32.56,31,9.44,10.56,33.06,61,22.17,9,0.00,0,48.44,66.44,43.83,1,65.00,23.83,29.60,24.00,4,0,0,3837,3836,13.27,98852,0,50011,26570,0,0,-8.00,17,3836,1,0,0,0,0,34.29,1.17,2.39,65.00,0,46,-8.00,29,14.39,7.78,72.22,66.02,-6.67,1,35.52,27.61,-1.89,0,2,1,2,1,0,20.11,10.00,34.33,0,21.39,1.11,0,10.00,21.39,0,20.28,0,34.33,1.00,20.00,0,0,0.00,25.00,20.50,0.00,22.11,35.10,1.28,10.00,20.00,1,14.50,9.50,4.70,12,16.11,2.00,51.50,16.39,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,20.40,231.70,232.50,232.30,35.10,22.10,21.60
 10:06:00  18/08/2019,5.33,57.78,65.40,1,66.06,61,23.83,-10.39,-30.89,1,34,50,32.78,2.17,71.94,-29.00,32.56,31,9.94,11.39,33.06,61,22.44,9,0.00,0,48.11,66.17,43.28,1,65.00,23.83,36.00,24.28,4,0,0,3837,3836,12.49,98852,0,50011,26570,0,0,-8.00,12,3836,1,0,0,0,0,34.61,1.17,2.39,65.00,0,35,-8.00,50,16.89,6.56,73.56,66.88,-10.17,1,35.52,24.68,-1.89,0,2,1,2,1,0,20.11,10.00,34.73,0,21.39,1.11,0,10.00,21.39,0,20.28,0,34.63,1.28,20.00,0,0,0.00,25.00,20.50,0.00,22.11,35.10,1.28,10.00,20.00,1,15.39,9.89,4.70,12,16.72,2.00,49.50,17.61,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,20.40,231.70,232.50,232.30,35.10,22.10,21.60
 10:08:00  18/08/2019,5.33,57.78,65.40,1,66.06,61,23.83,-10.39,-30.89,1,34,50,32.78,2.17,71.94,-29.00,32.56,31,9.94,11.39,33.06,61,22.44,9,0.00,0,48.11,66.17,43.28,1,65.00,23.83,36.00,24.28,4,0,0,3837,3836,12.49,98852,0,50011,26570,0,0,-8.00,12,3836,1,0,0,0,0,34.61,1.17,2.39,65.00,0,35,-8.00,50,16.89,6.56,73.56,66.88,-10.17,1,35.52,24.68,-1.89,0,2,1,2,1,0,20.11,10.00,34.73,0,21.39,1.11,0,10.00,21.39,0,20.28,0,34.63,1.28,20.00,0,0,0.00,25.00,20.50,0.00,22.11,35.10,1.28,10.00,20.00,1,15.39,9.89,4.70,12,16.72,2.00,49.50,17.61,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,20.40,231.70,232.50,232.30,35.10,22.10,21.60
 10:10:00  18/08/2019,5.33,57.44,65.67,1,62.53,64,24.61,-8.56,-28.44,2,39,32,30.61,2.17,70.61,-29.00,32.56,11,9.22,12.44,33.06,64,22.78,9,2.60,0,47.78,66.17,42.50,1,65.00,24.67,12.10,24.28,4,0,0,3837,3836,13.69,98852,0,50011,26570,0,0,-8.00,18,3836,1,0,0,0,0,36.52,3.11,2.39,65.00,0,32,-8.00,29,14.72,6.17,74.89,62.47,-8.56,1,35.52,26.09,-1.89,0,2,1,2,1,0,18.11,10.00,36.70,0,21.39,3.39,0,10.00,21.72,0,18.22,0,36.70,3.39,20.00,0,0,0.00,25.00,18.72,0.00,22.11,37.30,3.50,10.00,20.00,1,14.89,8.28,4.10,12,15.11,3.78,45.00,18.72,37.50,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,20.40,231.70,232.50,232.30,35.10,22.10,21.60
 10:12:00  18/08/2019,5.33,55.44,65.99,1,65.50,67,25.00,-8.17,-27.50,3,45,32,29.89,2.17,69.00,-29.00,32.56,11,7.33,11.72,33.06,67,22.78,9,0.00,0,47.33,66.17,42.11,1,65.00,25.00,6.00,24.56,4,0,0,3837,3836,14.25,98852,0,50011,26570,0,0,-8.00,30,3836,1,0,0,0,0,37.66,4.50,2.39,65.00,0,32,-8.00,29,13.61,5.39,73.33,65.37,-8.22,1,35.52,26.37,-1.89,0,2,1,2,1,0,17.11,10.00,37.88,0,21.78,4.61,0,10.00,21.72,0,17.28,0,37.79,4.50,20.00,0,0,0.00,25.00,17.89,0.00,22.61,38.20,4.50,10.00,20.00,1,14.89,6.72,3.30,12,13.61,4.61,45.00,19.72,38.40,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.50,230.60,231.60,231.50,36.40,22.10,19.60
 10:14:00  18/08/2019,5.33,56.11,66.14,1,67.24,49,23.39,-6.33,-28.50,2,46,50,31.06,2.61,67.39,-29.00,32.56,31,9.00,11.72,33.06,49,22.78,9,0.00,0,47.00,65.83,41.83,1,65.00,23.33,33.70,24.56,4,0,0,3837,3836,13.66,98852,0,50011,26570,0,0,-8.00,26,3836,1,0,0,0,0,35.64,2.56,2.39,65.00,0,40,-8.00,29,14.33,7.94,73.33,67.80,-6.50,1,35.52,27.82,-1.89,0,2,1,2,1,0,19.22,10.00,35.71,0,21.78,2.39,0,10.00,21.72,0,19.39,0,35.62,2.28,20.00,0,0,0.00,25.00,19.78,0.00,22.61,36.40,2.61,10.00,20.00,1,12.61,6.72,3.30,12,14.28,3.11,47.80,15.78,36.90,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.50,230.60,231.60,231.50,36.40,22.10,19.60
 10:16:00  18/08/2019,5.33,57.06,66.24,1,66.78,55,24.50,-8.78,-29.39,2,44,50,32.11,2.61,69.67,-29.00,32.56,31,10.28,12.50,33.06,55,22.78,9,0.00,0,46.56,65.83,41.44,1,65.00,24.50,36.60,24.56,4,0,0,3837,3836,13.21,98852,0,50011,26570,0,0,-8.00,25,3836,1,0,0,0,0,35.32,2.17,2.39,65.00,0,41,-8.00,50,15.72,6.83,73.83,67.69,-8.56,1,35.52,25.92,-1.89,0,2,1,2,1,0,19.50,10.00,35.42,0,21.78,2.11,0,10.00,21.72,0,19.78,0,35.32,2.00,20.00,0,0,0.00,25.00,20.11,0.00,22.61,36.40,2.28,10.00,20.00,1,14.72,6.72,3.30,12,14.28,2.78,51.00,17.61,36.90,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.50,230.60,231.60,231.50,36.40,22.10,19.60
 10:18:00  18/08/2019,5.33,57.39,66.17,1,65.11,55,24.50,-7.50,-30.06,2,40,50,32.83,2.61,68.94,-29.00,32.56,31,11.22,13.06,33.06,55,22.78,9,0.00,0,46.11,65.44,41.17,1,65.00,24.50,28.70,24.56,4,0,0,3837,3836,12.90,98852,0,50011,26570,0,0,-8.00,23,3836,1,0,0,0,0,34.95,1.83,2.39,65.00,0,36,-8.00,29,13.78,6.11,76.33,65.61,-7.89,1,35.52,26.90,-1.89,0,2,1,2,1,0,19.50,10.00,35.42,0,21.78,2.11,0,10.00,21.72,0,19.78,0,35.32,2.00,20.00,0,0,0.00,25.00,20.11,0.00,22.61,36.40,2.28,10.00,20.00,1,14.72,6.72,3.30,12,14.28,2.78,51.00,17.61,36.90,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.50,230.60,231.60,231.50,36.40,22.10,19.60
 10:20:00  18/08/2019,5.33,57.39,66.17,1,65.11,55,24.50,-7.50,-30.06,2,40,50,32.83,2.61,68.94,-29.00,32.56,31,11.22,13.06,33.06,55,22.78,9,0.00,0,46.11,65.44,41.17,1,65.00,24.50,28.70,24.56,4,0,0,3837,3836,12.90,98852,0,50011,26570,0,0,-8.00,23,3836,1,0,0,0,0,34.95,1.83,2.39,65.00,0,36,-8.00,29,13.78,6.11,76.33,65.61,-7.89,1,35.52,26.90,-1.89,0,2,1,2,1,0,20.00,10.00,35.03,0,21.78,1.72,0,10.00,21.72,0,20.11,0,34.93,1.61,20.00,0,0,0.00,25.00,20.61,0.00,22.61,35.70,1.89,10.00,20.00,1,15.28,6.72,3.30,12,13.72,2.50,54.20,17.89,36.30,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.50,230.60,231.60,231.50,36.40,22.10,19.60
 10:22:00  18/08/2019,5.33,56.56,66.07,1,65.65,58,24.89,-6.78,-29.56,2,36,32,32.11,2.61,70.94,-29.00,32.56,31,10.33,11.72,33.06,58,22.78,9,0.00,0,45.61,65.17,41.17,1,65.00,24.89,25.70,24.56,4,0,0,3837,3836,13.29,98852,0,50011,26570,0,0,-8.00,19,3836,1,0,0,0,0,34.63,1.44,2.39,65.00,0,42,-8.00,29,13.78,6.89,73.56,66.12,-6.78,1,35.52,27.46,-1.89,0,2,1,2,1,0,20.28,10.00,34.73,0,21.78,1.28,0,10.00,21.72,0,20.39,0,34.63,1.28,20.00,0,0,0.00,25.00,21.00,0.00,22.61,35.70,1.61,10.00,20.00,1,14.28,6.72,3.30,12,13.39,2.50,56.70,16.72,36.30,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.00,230.60,231.60,232.20,35.30,20.90,20.70
 10:24:00  18/08/2019,5.33,55.94,66.07,1,66.29,55,24.39,-7.17,-27.28,3,45,32,29.94,2.61,72.11,-29.00,32.56,31,9.50,10.83,33.06,55,22.78,9,0.00,0,45.22,65.17,41.17,1,65.00,24.39,27.60,24.56,4,0,0,3837,3836,14.31,98852,0,50011,26570,0,0,-8.00,16,3836,1,0,0,0,0,34.59,1.44,2.39,65.00,0,45,-8.00,29,12.39,5.17,72.83,66.76,-7.17,1,35.52,27.14,-1.89,0,2,1,2,1,0,20.28,10.00,34.63,0,21.78,1.28,0,10.00,21.72,0,20.39,0,34.63,1.28,20.00,0,0,0.00,25.00,21.00,0.00,22.61,35.70,1.61,10.00,20.00,1,13.11,8.00,4.00,12,14.78,2.11,53.50,15.28,36.30,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.00,230.60,231.60,232.20,35.30,20.90,20.70
 10:26:00  18/08/2019,5.33,54.94,66.26,1,66.50,56,24.83,-6.67,-29.61,2,42,50,31.89,2.28,67.56,-29.00,32.56,31,9.78,11.11,33.06,56,23.06,9,0.00,0,45.22,64.72,41.61,1,65.00,24.78,30.80,24.56,4,0,0,3837,3836,13.09,98852,0,50011,26570,0,0,-8.00,12,3836,1,0,0,0,0,34.49,1.44,2.39,65.00,0,50,-8.00,29,13.83,7.22,73.22,67.01,-6.78,1,35.52,27.56,-1.89,0,2,1,2,1,0,20.28,10.00,34.53,0,21.78,1.28,0,10.00,21.72,0,20.39,0,34.53,1.28,20.00,0,0,0.00,25.00,21.00,0.00,22.61,35.20,1.61,10.00,20.00,1,14.78,9.22,4.60,12,15.61,2.11,52.80,16.89,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.00,230.60,231.60,232.20,35.30,20.90,20.70
 10:28:00  18/08/2019,5.33,54.94,66.73,1,65.99,62,25.56,-9.28,-29.61,2,36,32,31.89,2.28,69.50,-29.00,32.56,31,10.78,12.67,33.06,62,23.44,9,0.00,0,44.89,64.72,41.94,1,65.00,25.56,32.30,24.94,4,0,0,3837,3836,13.25,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.91,1.83,2.39,65.00,0,32,-8.00,29,15.39,5.39,76.17,66.44,-9.94,1,35.52,25.56,-1.89,0,2,1,2,1,0,20.28,10.00,35.03,0,21.78,1.61,0,10.00,22.00,0,20.39,0,34.93,1.61,20.00,0,0,0.00,25.00,21.00,0.00,23.00,35.20,1.61,10.00,20.00,1,16.00,8.89,4.60,12,15.61,2.11,51.60,18.28,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.00,230.60,231.60,232.20,35.30,20.90,20.70
 10:30:00  18/08/2019,5.33,54.94,66.73,1,65.99,62,25.56,-9.28,-29.61,2,36,32,31.89,2.28,69.50,-29.00,32.56,31,10.78,12.67,33.06,62,23.44,9,0.00,0,44.89,64.72,41.94,1,65.00,25.56,32.30,24.94,4,0,0,3837,3836,13.25,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.91,1.83,2.39,65.00,0,32,-8.00,29,15.39,5.39,76.17,66.44,-9.94,1,35.52,25.56,-1.89,0,2,1,2,1,0,20.28,10.00,35.03,0,21.78,1.61,0,10.00,22.00,0,20.39,0,34.93,1.61,20.00,0,0,0.00,25.00,21.00,0.00,23.00,35.20,1.61,10.00,20.00,1,16.00,8.89,4.60,12,15.61,2.11,51.60,18.28,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.90,17.00,230.60,231.60,232.20,35.30,20.90,20.70
 10:32:00  18/08/2019,5.33,53.28,67.29,1,66.32,68,25.89,-6.56,-27.67,2,43,32,30.11,2.28,70.44,-29.00,32.56,31,11.06,12.06,33.06,68,23.72,9,0.00,0,44.89,64.11,41.94,1,65.00,25.94,24.40,25.22,4,0,0,3837,3836,14.13,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.35,1.17,2.39,65.00,0,42,-8.00,29,13.11,6.50,74.94,66.78,-6.61,1,35.52,27.65,-1.89,0,2,1,2,1,0,20.89,10.00,34.44,0,21.78,1.11,0,10.00,22.00,0,21.22,0,34.33,1.00,20.00,0,0,0.00,25.00,21.89,0.00,23.28,35.20,1.28,10.00,20.00,1,16.00,7.39,3.70,12,13.89,2.11,57.70,18.28,35.80,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.30,17.00,230.60,231.60,232.20,36.50,20.00,21.50
 10:34:00  18/08/2019,5.33,54.06,67.78,1,68.93,65,25.44,-9.11,-29.83,2,41,50,32.06,2.28,69.67,-29.00,32.56,31,9.11,10.89,33.06,65,23.72,9,0.00,0,44.61,63.72,42.44,1,65.00,25.50,33.20,25.22,4,0,0,3837,3836,12.87,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,35.01,1.72,2.39,65.00,0,41,-8.00,50,14.44,5.50,74.11,69.71,-8.78,1,35.52,25.67,-1.89,0,2,1,2,1,0,20.28,10.00,35.12,0,22.22,1.72,0,10.00,22.39,0,20.72,0,35.03,1.72,20.00,0,0,0.00,25.00,21.61,0.00,23.72,35.80,2.00,10.00,20.00,1,13.22,7.89,3.70,12,14.72,2.72,52.70,16.00,36.50,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.30,17.00,230.60,231.60,232.20,36.50,20.00,21.50
 10:36:00  18/08/2019,5.33,54.06,68.07,1,67.48,58,24.94,-8.39,-30.28,2,31,31,32.78,2.56,69.67,-29.00,32.56,31,10.44,12.06,33.06,58,23.72,9,0.00,0,44.61,63.39,42.72,1,65.00,24.94,26.80,25.56,4,0,0,3837,3836,12.84,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.83,1.72,2.39,65.00,0,33,-8.00,29,13.56,5.17,76.33,67.86,-8.44,1,35.52,26.21,-1.89,0,2,1,2,1,0,20.72,10.00,34.93,0,22.22,1.72,0,10.00,22.39,0,21.00,0,34.83,1.72,20.00,0,0,0.00,25.00,22.28,0.00,24.11,35.80,1.72,10.00,20.00,1,14.72,7.89,3.70,12,14.72,2.39,54.00,17.22,36.50,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.30,17.00,230.60,231.60,232.20,36.50,20.00,21.50
 10:38:00  18/08/2019,5.33,53.50,68.28,1,67.86,59,25.50,-6.89,-29.67,2,29,29,32.28,2.56,71.56,-29.00,32.56,31,9.89,11.33,33.06,59,23.72,9,0.00,0,44.61,62.94,43.11,1,65.00,25.50,25.30,25.56,4,0,0,3837,3836,13.12,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.61,1.44,2.39,65.00,0,38,-8.00,29,12.94,5.94,75.50,68.29,-7.00,1,35.52,27.38,-1.89,0,2,1,2,1,0,21.11,10.00,34.63,0,22.22,1.28,0,10.00,22.39,0,21.28,0,34.63,1.22,20.00,0,0,0.00,25.00,22.78,0.00,24.39,35.30,1.72,10.00,20.00,1,14.72,8.39,4.20,12,14.22,2.39,55.20,17.22,36.00,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.30,17.00,230.60,231.60,232.20,36.50,20.00,21.50
 10:40:00  18/08/2019,5.33,53.50,68.28,1,67.86,59,25.50,-6.89,-29.67,2,29,29,32.28,2.56,71.56,-29.00,32.56,31,9.89,11.33,33.06,59,23.72,9,0.00,0,44.61,62.94,43.11,1,65.00,25.50,25.30,25.56,4,0,0,3837,3836,13.12,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.61,1.44,2.39,65.00,0,38,-8.00,29,12.94,5.94,75.50,68.29,-7.00,1,35.52,27.38,-1.89,0,2,1,2,1,0,21.11,10.00,34.63,0,22.22,1.28,0,10.00,22.39,0,21.28,0,34.63,1.22,20.00,0,0,0.00,25.00,22.78,0.00,24.39,35.30,1.72,10.00,20.00,1,14.72,8.39,4.20,12,14.22,2.39,55.20,17.22,36.00,1,0.00,20.00,2,4.40,30.20,17.10,-5.30,8.00,4.30,17.00,230.60,231.60,232.20,36.50,20.00,21.50
 10:42:00  18/08/2019,5.33,52.33,68.48,1,69.69,57,25.50,-7.33,-29.33,2,29,29,32.00,2.56,72.94,-29.00,32.56,31,9.50,11.06,33.06,57,24.06,9,0.00,0,44.61,62.67,43.56,1,65.00,25.50,32.60,25.56,4,0,0,3837,3836,13.29,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.78,1.44,2.39,65.00,0,46,-8.00,50,12.94,6.56,75.50,70.47,-6.61,1,35.52,27.01,-1.89,0,2,1,2,1,0,21.11,10.00,34.83,0,22.61,1.28,0,10.00,22.72,0,21.28,0,34.83,1.50,20.00,0,0,0.00,25.00,22.78,0.00,24.39,35.30,1.72,10.00,20.00,1,13.61,9.28,4.20,12,14.89,2.39,52.70,16.22,36.00,1,0.00,20.00,2,7.30,30.20,20.10,-5.30,8.00,4.80,17.00,229.70,229.40,230.50,35.40,22.00,33.00
 10:44:00  18/08/2019,5.33,54.83,68.80,1,67.93,56,25.83,-9.11,-29.33,2,29,29,32.00,2.56,70.61,-29.00,32.56,31,10.33,12.83,33.06,56,24.33,9,0.00,1,44.61,62.33,44.00,1,65.00,25.50,31.00,25.94,4,0,0,3837,3836,13.33,98852,0,50011,26570,0,0,-8.00,12,3836,1,0,0,0,0,35.50,2.44,2.39,65.00,0,32,-8.00,29,12.94,2.94,78.72,68.56,-9.83,1,35.52,25.65,-1.89,0,2,1,2,1,0,20.39,10.00,35.52,0,22.61,2.22,0,10.00,22.72,0,20.61,0,35.52,2.22,20.00,0,0,0.00,25.00,22.28,0.00,24.78,36.20,2.39,10.00,20.00,1,14.78,9.28,4.20,12,14.89,2.78,50.20,17.78,36.60,1,0.00,20.00,2,7.30,30.20,20.10,-5.30,8.00,4.80,17.00,229.70,229.40,230.50,35.40,22.00,33.00
 10:46:00  18/08/2019,5.33,73.44,69.17,1,68.38,58,26.17,-6.67,-29.33,2,28,28,32.00,2.94,69.72,-29.00,32.56,31,10.83,12.28,33.06,58,24.33,9,0.00,1,44.61,62.06,69.22,1,65.00,26.22,24.30,25.94,4,0,0,3837,3836,13.38,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.71,1.56,2.39,65.00,0,41,-8.00,29,11.17,4.56,76.78,68.75,-6.78,1,35.52,27.56,-1.89,0,2,1,2,1,0,21.39,10.00,34.73,0,22.89,1.39,0,10.00,23.00,0,21.61,0,34.73,1.39,20.00,0,0,0.00,25.00,23.00,0.00,24.78,35.50,1.61,10.00,20.00,1,15.28,7.78,4.20,12,13.39,2.39,56.70,17.78,36.60,1,0.00,20.00,2,7.30,30.20,20.10,-5.30,8.00,4.80,17.00,229.70,229.40,230.50,35.40,22.00,33.00
 10:48:00  18/08/2019,5.33,72.11,69.40,1,69.65,52,25.61,-6.39,-29.33,2,28,28,32.00,2.94,71.11,-29.00,32.56,31,9.33,10.89,32.78,52,24.33,9,0.00,1,43.83,62.06,73.28,1,65.00,25.61,26.10,26.22,4,0,0,3837,3836,13.38,98852,0,50011,26570,0,0,-8.00,11,3836,1,0,0,0,0,34.84,1.56,2.39,65.00,0,47,-8.00,29,12.39,6.00,76.06,69.98,-6.44,1,35.52,27.77,-1.89,0,2,1,2,1,0,21.39,10.00,34.93,0,22.89,1.39,0,10.00,23.00,0,21.61,0,34.83,1.39,20.00,0,0,0.00,25.00,23.00,0.00,24.78,35.50,1.61,10.00,20.00,1,12.89,8.11,4.20,12,14.22,2.39,53.60,15.50,36.60,1,0.00,20.00,2,7.30,30.20,20.10,-5.30,8.00,4.80,17.00,229.70,229.40,230.50,35.40,22.00,33.00
 10:50:00  18/08/2019,5.33,76.39,69.46,1,70.03,46,25.61,-9.67,-29.00,2,28,28,32.00,2.94,70.33,-29.00,32.56,31,9.72,12.28,32.78,46,24.33,9,0.00,1,44.61,61.61,77.11,1,65.00,25.61,35.30,26.22,4,0,0,3837,3836,13.43,98852,0,50011,26570,0,0,-8.00,12,3836,1,0,0,0,0,35.59,2.44,2.39,65.00,0,37,-8.00,50,15.22,5.61,78.72,70.70,-9.61,1,35.52,25.24,-1.89,0,2,1,2,1,0,20.72,10.00,35.62,0,22.89,2.28,0,10.00,23.00,0,20.89,0,35.62,2.28,20.00,0,0,0.00,25.00,22.39,0.00,24.78,36.30,2.50,10.00,20.00,1,13.78,8.61,4.20,12,14.50,3.11,49.70,17.00,36.60,1,0.00,20.00,2,7.30,30.20,20.10,-5.30,8.00,4.80,17.00,229.70,229.40,230.50,35.40,22.00,33.00
