CNT-Porto Mós CNT-Porto Mós 07181621.csv,,CNT-Porto Mós,1562857713,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 01:53:00  16/07/2019,5.33,62.28,60.67,7,63.16,30,20.78,-3.61,-28.22,2,35,32,31.72,3.28,78.89,-29.00,33.71,7,12.78,15.72,29.39,30,18.94,9,0.00,1,62.56,39.39,62.61,1,65.00,20.72,0.00,21.06,1,19,19,3306,3305,13.78,87601,0,44270,23623,19,0,-4.00,7,3306,1,1,0,0,0,36.14,3.00,2.39,65.00,0,22,-4.00,22,2.17,-1.39,62.39,63.00,-3.61,1,35.52,30.10,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.61,34.19,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.30,0,0.00,20.00,1,3.70,30.20,10.40,-2.70,3.30,3.20,15.60,232.00,232.80,232.50,14.80,14.30,16.40
 01:55:00  16/07/2019,5.33,62.28,60.67,7,62.77,34,21.22,-3.61,-28.22,2,37,32,31.72,3.28,78.39,-29.00,33.71,7,12.44,15.17,29.39,34,18.94,9,0.00,1,62.56,39.39,62.61,1,65.00,21.17,0.00,21.06,1,19,19,3306,3305,13.88,87601,0,44270,23623,19,0,-4.00,7,3306,1,1,0,0,0,35.89,3.00,2.39,65.00,0,22,-4.00,22,2.44,-1.39,62.06,62.59,-3.61,1,35.52,29.92,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.61,34.19,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.30,0,0.00,20.00,1,3.70,30.20,10.40,-2.70,3.30,3.20,15.60,232.00,232.80,232.50,14.80,14.30,16.40
 01:57:00  16/07/2019,5.33,62.28,60.67,7,62.52,37,21.22,-4.11,-28.22,2,38,32,31.72,3.28,77.72,-29.00,33.71,7,12.44,15.17,29.39,37,18.94,9,0.00,1,62.56,39.39,62.61,1,65.00,21.17,0.00,21.06,1,19,19,3306,3305,13.84,87601,0,44270,23623,19,0,-4.00,7,3306,1,0,0,0,0,35.56,2.50,2.39,65.00,0,21,-4.00,21,2.44,-1.39,62.06,62.33,-4.06,1,35.52,29.68,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.61,34.24,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.30,0,0.00,20.00,1,3.70,30.20,10.40,-2.70,3.30,3.20,15.60,232.00,232.80,232.50,14.80,14.30,16.40
 01:59:00  16/07/2019,5.33,61.83,60.67,7,61.61,36,20.94,-4.39,-28.50,2,40,32,31.72,3.28,76.72,-29.00,33.71,6,13.44,15.56,29.39,36,18.94,9,0.00,1,62.17,39.00,62.33,1,65.00,21.17,0.00,21.06,1,19,19,3306,3305,13.65,87601,0,44270,23623,19,0,-4.00,6,3306,1,0,0,0,0,35.29,2.11,2.39,65.00,0,19,-4.00,19,2.78,-1.39,61.61,61.40,-4.39,1,35.52,29.46,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.29,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.80,0,0.00,20.00,1,3.70,30.20,10.40,-2.70,3.30,3.20,15.60,232.00,232.80,232.50,14.80,14.30,16.40
 02:01:00  16/07/2019,5.33,61.83,60.63,7,61.67,35,20.94,-4.39,-28.78,2,40,32,32.00,3.28,76.72,-29.00,33.71,6,13.72,15.83,29.39,35,18.94,9,0.00,1,62.17,39.00,62.33,1,65.00,20.72,0.00,21.06,1,19,19,3306,3305,13.52,87601,0,44270,23623,19,0,-4.00,5,3306,1,0,0,0,0,35.29,2.11,2.39,65.00,0,19,-4.00,19,2.78,-1.39,61.33,61.45,-4.39,1,35.52,29.61,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.29,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.40,-2.70,2.80,3.20,15.60,232.50,233.80,233.10,12.70,16.00,9.40
 02:03:00  16/07/2019,5.33,61.83,60.63,7,61.84,35,20.67,-4.11,-28.78,2,39,32,32.00,3.28,77.17,-29.00,33.71,6,13.72,15.83,29.39,35,18.94,9,0.00,1,62.17,39.00,62.06,1,65.00,20.72,0.00,20.78,1,19,19,3306,3305,13.44,87601,0,44270,23623,19,0,-4.00,5,3306,1,0,0,0,0,35.40,2.11,2.39,65.00,0,19,-4.00,19,2.78,-1.39,61.33,61.61,-4.11,1,35.52,29.67,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.33,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.40,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.40,-2.70,2.80,3.20,15.60,232.50,233.80,233.10,12.70,16.00,9.40
 02:05:00  16/07/2019,5.33,61.50,60.59,7,62.41,33,20.67,-4.11,-29.11,2,39,32,32.00,3.28,77.89,-29.00,33.71,6,13.72,16.28,29.39,33,18.94,9,0.00,1,61.83,39.00,62.06,1,65.00,20.72,0.00,20.78,1,19,19,3306,3305,13.37,87601,0,44270,23623,19,0,-4.00,6,3306,1,0,0,0,0,35.51,2.39,2.39,65.00,0,19,-4.00,19,2.78,-1.39,61.33,62.19,-4.11,1,35.52,29.76,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.39,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,17.22,0.00,18.11,34.90,0.78,10.00,20.00,1,17.61,20.00,10.00,1,15.89,0.78,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.40,-2.70,2.80,3.20,15.60,232.50,233.80,233.10,12.70,16.00,9.40
 02:07:00  16/07/2019,5.33,61.50,60.59,7,62.30,32,20.67,-4.11,-29.11,2,39,32,32.00,3.28,77.89,-29.00,33.71,6,13.72,16.28,29.39,32,18.94,9,0.00,1,61.83,38.72,62.06,1,65.00,20.72,0.00,20.78,1,19,19,3306,3305,13.46,87601,0,44270,23623,19,0,-4.00,6,3306,1,1,0,0,0,35.63,2.39,2.39,65.00,0,19,-4.00,19,2.78,-1.39,61.33,62.04,-4.11,1,35.52,29.76,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.42,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.40,-2.70,2.80,3.20,15.60,232.50,233.80,233.10,12.70,16.00,9.40
 02:09:00  16/07/2019,5.33,61.50,60.59,7,61.20,31,20.67,-4.11,-29.11,2,40,32,32.00,3.28,77.89,-29.00,33.71,7,13.11,15.78,29.39,31,18.94,9,0.00,1,61.83,38.72,62.06,1,65.00,20.44,0.00,20.78,1,19,19,3306,3305,13.54,87601,0,44270,23623,19,0,-4.00,7,3306,1,0,0,0,0,35.73,2.72,2.39,65.00,0,18,-4.00,18,2.78,-1.39,61.33,60.96,-4.11,1,35.52,29.71,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.42,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.40,-2.70,2.80,3.20,15.60,232.50,233.80,233.10,12.70,16.00,9.40
 02:11:00  16/07/2019,5.33,60.94,60.56,7,59.95,37,21.28,-4.11,-28.72,2,41,32,32.00,3.28,77.89,-29.00,33.71,6,13.11,15.22,29.39,37,18.94,9,0.00,1,61.56,38.72,61.56,1,65.00,21.22,0.00,20.78,1,15,16,3306,3305,13.59,87602,0,44270,23623,16,0,-4.00,6,3306,1,0,0,0,0,35.35,2.22,2.39,65.00,0,17,-4.00,17,2.78,-1.39,60.06,59.73,-4.11,1,35.52,29.55,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.48,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,11.10,-2.70,3.90,4.80,10.10,232.50,233.80,233.10,17.40,21.30,10.40
 02:13:00  16/07/2019,5.33,60.94,60.56,7,60.01,40,21.28,-4.11,-28.72,2,41,32,32.00,3.28,77.50,-29.00,33.71,6,13.39,15.22,29.39,40,18.94,9,0.00,1,61.56,38.72,61.56,1,65.00,21.22,0.00,20.78,1,12,13,3306,3305,13.53,87602,0,44270,23623,13,0,-4.00,4,3306,1,0,0,0,0,35.08,1.89,2.39,65.00,0,17,-4.00,17,3.11,-1.39,59.44,59.77,-4.11,1,35.52,29.55,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,0.89,34.48,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,11.10,-2.70,3.90,4.80,10.10,232.50,233.80,233.10,17.40,21.30,10.40
 02:15:00  16/07/2019,5.33,60.94,60.56,7,62.17,42,21.28,-4.11,-28.72,2,41,32,32.00,3.00,77.50,-29.00,33.71,6,14.06,15.50,29.39,42,18.67,9,0.00,1,61.22,38.72,61.28,1,65.00,21.22,0.00,20.78,1,14,13,3306,3305,13.47,87602,0,44270,23623,13,0,-4.00,2,3306,1,0,0,0,0,34.62,1.44,2.39,65.00,0,18,-4.00,18,3.11,-1.06,59.44,61.87,-4.11,1,35.52,29.78,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.54,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,11.10,-2.70,3.90,4.80,10.10,232.50,233.80,233.10,17.40,21.30,10.40
 02:17:00  16/07/2019,5.33,61.33,60.50,7,62.52,34,20.00,-4.11,-29.39,2,39,32,32.00,2.67,77.89,-29.00,33.71,6,13.78,15.78,29.39,34,18.67,9,0.00,1,61.22,38.39,61.67,1,65.00,20.11,0.00,20.78,1,18,19,3306,3305,13.24,87603,0,44271,23623,19,0,-4.00,0,3306,1,0,0,0,0,35.20,2.00,2.39,65.00,0,16,-4.00,16,3.44,-0.78,62.11,62.24,-4.11,1,35.52,29.52,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.59,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,11.10,-2.70,3.90,4.80,10.10,232.50,233.80,233.10,17.40,21.30,10.40
 02:19:00  16/07/2019,5.33,61.33,60.50,7,62.14,26,19.56,-4.11,-29.39,2,39,32,32.00,2.67,77.89,-29.00,33.71,6,13.78,15.78,29.39,26,18.67,9,0.00,1,61.56,38.39,61.67,1,65.00,19.56,0.00,20.78,1,18,19,3306,3305,13.31,87603,0,44271,23623,19,0,-4.00,1,3306,1,0,0,0,0,35.48,2.33,2.39,65.00,0,17,-4.00,17,3.44,-0.44,62.44,61.87,-4.11,1,35.52,29.80,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.59,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,11.10,-2.70,3.90,4.80,10.10,232.50,233.80,233.10,17.40,21.30,10.40
 02:21:00  16/07/2019,5.33,61.33,60.50,7,61.59,26,20.00,-3.78,-28.78,2,40,32,31.67,2.67,78.28,-29.00,33.71,6,13.28,15.78,29.39,26,18.67,9,0.00,1,61.56,38.39,61.67,1,65.00,19.89,0.00,20.78,1,18,19,3306,3305,13.54,87603,0,44271,23623,19,0,-4.00,3,3306,1,0,0,0,0,35.95,2.72,2.39,65.00,0,17,-4.00,17,3.44,-0.44,62.00,61.37,-3.83,1,35.52,29.94,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.62,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.30,-2.70,2.40,3.40,10.10,232.50,233.80,233.10,11.50,15.20,10.40
 02:23:00  16/07/2019,5.33,61.00,60.50,7,61.59,35,21.22,-3.78,-28.11,2,44,32,31.28,3.17,77.78,-29.00,33.71,6,13.28,15.78,29.39,35,18.67,9,0.00,1,61.56,38.39,61.67,1,65.00,21.17,0.00,20.78,1,18,19,3306,3305,13.82,87603,0,44271,23623,19,0,-4.00,5,3306,1,0,0,0,0,36.01,2.72,2.39,65.00,0,19,-4.00,19,3.06,-0.44,60.61,61.37,-3.83,1,35.52,30.07,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.69,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.89,0.00,18.11,34.90,1.11,10.00,20.00,1,17.28,20.00,10.00,1,15.89,1.11,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.30,-2.70,2.40,3.40,10.10,232.50,233.80,233.10,11.50,15.20,10.40
 02:25:00  16/07/2019,5.33,61.00,60.50,7,61.27,36,21.22,-3.78,-28.11,2,47,32,31.28,3.17,77.33,-29.00,33.71,6,13.28,16.11,29.39,36,18.67,9,0.00,1,61.22,38.11,61.33,1,65.00,21.17,0.00,20.78,1,18,19,3306,3305,13.92,87603,0,44271,23623,19,0,-4.00,6,3306,1,1,0,0,0,36.16,3.00,2.39,65.00,0,20,-4.00,20,3.06,-0.44,60.33,61.08,-3.83,1,35.52,29.98,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.69,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.50,0.00,18.11,34.90,1.39,10.00,20.00,1,17.00,20.00,10.00,1,15.89,1.39,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.30,-2.70,2.40,3.40,10.10,232.50,233.80,233.10,11.50,15.20,10.40
 02:27:00  16/07/2019,5.33,60.72,60.47,7,62.00,34,20.72,-3.78,-28.11,2,49,32,31.28,3.17,76.89,-29.00,33.71,6,13.28,15.83,29.39,34,18.67,9,0.00,1,61.22,38.11,61.33,1,65.00,20.72,0.00,20.78,1,18,19,3306,3305,13.84,87603,0,44271,23623,19,0,-4.00,6,3306,1,1,0,0,0,35.86,2.72,2.39,65.00,0,20,-4.00,20,3.06,-0.72,60.33,61.82,-3.83,1,35.52,29.93,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.73,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.50,0.00,18.11,34.90,1.39,10.00,20.00,1,17.00,20.00,10.00,1,15.89,1.39,0.00,18.72,34.80,0,0.00,20.00,1,2.00,30.20,8.30,-2.70,2.40,3.40,10.10,232.50,233.80,233.10,11.50,15.20,10.40
 02:29:00  16/07/2019,5.33,60.72,60.47,7,62.38,35,20.72,-4.28,-28.44,2,49,32,31.94,3.50,76.44,-29.00,33.71,6,12.61,15.11,29.39,35,18.67,9,0.00,1,61.22,38.11,61.33,1,65.00,20.72,0.00,20.78,1,18,19,3306,3305,13.71,87603,0,44271,23623,19,0,-4.00,6,3306,1,0,0,0,0,35.65,2.72,2.39,65.00,0,18,-4.00,18,3.50,-0.72,60.94,62.13,-4.28,1,35.52,29.50,-0.61,18.10,67.40,12.10,112,23.00,19.10,29.10,27.80,180.00,140.30,70.30,376,34,315.00,23.40,20,2955,564.10,17.10,1.00,1.00,0,1.17,34.78,363.00,1872,28,28.70,28,717,2950,33,20,0,941,34,27.90,578.10,334,16,12.60,105,16.90,33,17,1629,0,2,1,3,1,0,20.00,0,0,0.00,25.22,16.50,0.00,18.11,34.90,1.39,10.00,20.00,1,17.00,20.00,10.00,1,15.89,1.39,0.00,18.72,35.30,0,0.00,20.00,1,2.00,30.20,8.30,-2.70,2.40,3.40,10.10,232.50,233.80,233.10,11.50,15.20,10.40
